env	gen	block	dbh	pil
S4	C115	100	19.5	15
S4	C115	101	NA	NA
S4	C115	102	NA	NA
S4	C115	103	13.5	18.5
S4	C115	104	NA	NA
S4	C115	105	13.8	19.5
S4	C115	106	NA	NA
S4	C115	107	14.5	20.5
S4	C115	108	11.6	21.5
S4	C115	109	14.8	20
S4	C115	110	12.2	21
S4	C115	111	11.7	21.5
S4	C115	112	18.1	16
S4	C115	113	15.4	15.5
S4	C115	114	NA	NA
S4	C115	115	17	17.5
S4	C115	116	16.7	17.5
S4	C115	117	11.6	21
S4	C115	118	14.4	21.5
S4	C115	119	16.5	15.5
S4	C115	120	17.8	15.5
S4	C116	91	7.03	21.5
S4	C116	92	NA	NA
S4	C116	93	14.83	19
S4	C116	94	8.69	21
S4	C116	95	NA	NA
S4	C116	96	8.44	18.5
S4	C116	97	16.71	15.5
S4	C116	98	NA	NA
S4	C116	99	9.64	20
S4	C116	100	11.46	16
S4	C116	101	NA	NA
S4	C116	102	NA	NA
S4	C116	103	15.06	15
S4	C116	104	14.32	17
S4	C116	105	NA	NA
S4	C116	106	NA	NA
S4	C116	107	NA	NA
S4	C116	108	NA	NA
S4	C116	109	NA	NA
S4	C116	110	15.28	17
S4	C116	111	13.75	17.5
S4	C116	112	NA	NA
S4	C116	113	11.78	19.5
S4	C116	114	14.32	19.5
S4	C116	115	12.16	19
S4	C116	116	18.94	18.5
S4	C116	117	11.2	20.5
S4	C116	118	12.92	19
S4	C116	119	16.42	21.5
S4	C116	120	16.97	18
S4	C117	91	10.8	18
S4	C117	92	16.3	18.5
S4	C117	93	15.8	19.5
S4	C117	94	NA	NA
S4	C117	95	NA	NA
S4	C117	96	NA	NA
S4	C117	97	NA	NA
S4	C117	98	14.2	16.5
S4	C117	99	11.1	NA
S4	C117	100	12.2	17
S4	C117	101	NA	NA
S4	C117	102	NA	NA
S4	C117	103	10.5	17.5
S4	C117	104	NA	NA
S4	C117	105	10.6	18
S4	C117	106	NA	NA
S4	C117	107	NA	NA
S4	C117	108	NA	NA
S4	C117	109	15.8	19
S4	C117	110	14.5	19.5
S4	C117	111	NA	NA
S4	C117	112	7.2	20.5
S4	C117	113	11.6	NA
S4	C117	114	9.6	NA
S4	C117	115	18	18
S4	C117	116	10.4	20
S4	C117	117	14.2	21.5
S4	C117	118	NA	NA
S4	C117	119	9.9	21.5
S4	C117	120	11.6	21
S4	C118	91	NA	NA
S4	C118	92	NA	NA
S4	C118	93	13.18	20
S4	C118	94	NA	NA
S4	C118	95	13.27	19.5
S4	C118	96	15.98	18
S4	C118	97	NA	NA
S4	C118	98	NA	NA
S4	C118	99	NA	NA
S4	C118	100	NA	NA
S4	C118	101	14.01	20
S4	C118	102	NA	NA
S4	C118	103	16.3	17
S4	C118	104	17.03	19
S4	C118	105	16.04	16.5
S4	C118	106	12.1	NA
S4	C118	107	NA	NA
S4	C118	108	10.06	18.5
S4	C118	109	16.07	16.5
S4	C118	110	NA	NA
S4	C118	111	NA	NA
S4	C118	112	17.06	16
S4	C118	113	18.78	18
S4	C118	114	15.18	21
S4	C118	115	15.34	21.5
S4	C118	116	10.22	19
S4	C118	117	NA	NA
S4	C118	118	15.92	20
S4	C118	119	18.46	18
S4	C118	120	17.19	17
S4	C119	91	17.6	17
S4	C119	92	16.8	18.5
S4	C119	93	14.8	19.5
S4	C119	94	16.6	15.5
S4	C119	95	NA	NA
S4	C119	96	16.6	18
S4	C119	97	11.6	20
S4	C119	98	18	15
S4	C119	99	NA	NA
S4	C119	100	17	14.5
S4	C119	101	15.2	16.5
S4	C119	102	17.3	15
S4	C119	103	15.3	17.5
S4	C119	104	18.5	14
S4	C119	105	16.6	16
S4	C119	106	17.3	14.5
S4	C119	107	NA	NA
S4	C119	108	16.8	15.5
S4	C119	109	14.2	20
S4	C119	110	14.5	18
S4	C119	111	11.6	20.5
S4	C119	112	14.3	19
S4	C119	113	17.3	14.5
S4	C119	114	16.4	17
S4	C119	115	15.9	17
S4	C119	116	16.5	17
S4	C119	117	16.9	17.5
S4	C119	118	16.7	17
S4	C119	119	15.4	17.5
S4	C119	120	18.8	15.5
S4	C120	91	15.4	18.5
S4	C120	92	11.4	21.5
S4	C120	93	15.7	19
S4	C120	94	16.1	16
S4	C120	95	15.4	20
S4	C120	96	15.9	19.5
S4	C120	97	17.9	20
S4	C120	98	13.9	19
S4	C120	99	16.1	18.5
S4	C120	100	15.8	20.5
S4	C120	101	16.1	15.5
S4	C120	102	NA	NA
S4	C120	103	NA	NA
S4	C120	104	11.1	18.5
S4	C120	105	NA	NA
S4	C120	106	15.8	16
S4	C120	107	15.1	20.5
S4	C120	108	NA	NA
S4	C120	109	15.3	18
S4	C120	110	14.6	20.5
S4	C120	111	14.9	20.5
S4	C120	112	15.7	20.5
S4	C120	113	18.2	18
S4	C120	114	14.1	21.5
S4	C120	115	16.4	19
S4	C120	116	16.4	19.5
S4	C120	117	14.8	21
S4	C120	118	16	22.5
S4	C120	119	7	22
S4	C120	120	14.1	21
S4	C121	91	17.6	20
S4	C121	92	14.8	20
S4	C121	93	11.7	24.5
S4	C121	94	16.9	23.5
S4	C121	95	17.2	18
S4	C121	96	14.5	22
S4	C121	97	NA	NA
S4	C121	98	NA	NA
S4	C121	99	15.4	19
S4	C121	100	11.8	NA
S4	C121	101	NA	NA
S4	C121	102	14.6	NA
S4	C121	103	14.2	22.5
S4	C121	104	12.4	18.5
S4	C121	105	16.9	19.5
S4	C121	106	17	19.5
S4	C121	107	NA	NA
S4	C121	108	16.8	22
S4	C121	109	NA	NA
S4	C121	110	13.1	22.5
S4	C121	111	6.7	25.5
S4	C121	112	9.9	25
S4	C121	113	15.3	23
S4	C121	114	NA	NA
S4	C121	115	NA	NA
S4	C121	116	16.4	22.5
S4	C121	117	13.5	23
S4	C121	118	16.6	20
S4	C121	119	11.9	25.5
S4	C121	120	11.8	NA
S4	C122	91	18.7	18
S4	C122	92	13.1	23.5
S4	C122	93	16.3	21
S4	C122	94	19.3	16.5
S4	C122	95	14.4	21
S4	C122	96	18.5	16.5
S4	C122	97	15.4	21.5
S4	C122	98	NA	NA
S4	C122	99	16.7	19.5
S4	C122	100	17.3	16.5
S4	C122	101	15.8	18.5
S4	C122	102	11.9	20.5
S4	C122	103	NA	NA
S4	C122	104	13.9	20
S4	C122	105	16.3	17
S4	C122	106	NA	NA
S4	C122	107	16.3	19.5
S4	C122	108	18.9	16
S4	C122	109	14.6	22.5
S4	C122	110	15.8	18.5
S4	C122	111	9.9	21.5
S4	C122	112	15.9	21.5
S4	C122	113	12.2	21.5
S4	C122	114	12.7	22
S4	C122	115	NA	NA
S4	C123	91	15	20.5
S4	C123	92	16.2	17
S4	C123	93	14	19.5
S4	C123	94	15.2	20
S4	C123	95	16.9	19
S4	C123	96	17.2	16.5
S4	C123	97	NA	NA
S4	C123	98	10.7	NA
S4	C123	99	17.5	17.5
S4	C123	100	NA	NA
S4	C123	101	14.6	17
S4	C123	102	18.2	16.5
S4	C123	103	15.4	18
S4	C123	104	15.4	18
S4	C123	105	11.7	19.5
S4	C123	106	11.9	18.5
S4	C123	107	12.9	20
S4	C123	108	12.3	19
S4	C123	109	NA	NA
S4	C123	110	15.7	16
S4	C123	111	14.5	17
S4	C123	112	10.3	17.5
S4	C123	113	6.5	18.5
S4	C123	114	15.5	20
S4	C123	115	13.5	19
S4	C123	116	16.3	17.5
S4	C123	117	15.9	24
S4	C123	118	13.3	20
S4	C123	119	14.2	21
S4	C123	120	13.3	NA
S4	C124	91	11.2	24.5
S4	C124	92	13.2	21.5
S4	C124	93	9.9	19.5
S4	C124	94	11	20
S4	C124	95	18	17
S4	C124	96	15.4	18.5
S4	C124	97	13.5	20.5
S4	C124	98	13.1	20
S4	C124	99	14.7	18
S4	C124	100	18	16.5
S4	C124	101	12.6	19.5
S4	C124	102	16.8	17
S4	C124	103	11.9	17.5
S4	C124	104	15.8	21
S4	C124	105	14.5	18
S4	C124	106	NA	NA
S4	C124	107	17.2	17.5
S4	C124	108	13.1	NA
S4	C124	109	10.2	24.5
S4	C124	110	18.6	16.5
S4	C124	111	10.6	NA
S4	C124	112	15.8	19
S4	C124	113	11.9	19.5
S4	C124	114	14.9	19.5
S4	C124	115	10.9	24
S4	C124	116	11.1	20
S4	C124	117	14.1	19.5
S4	C124	118	13.2	20.5
S4	C124	119	17.1	18
S4	C125	91	11.1	18.5
S4	C125	92	11.9	21
S4	C125	93	13.7	22.5
S4	C125	94	NA	NA
S4	C125	95	15.4	16.5
S4	C125	96	15.5	21
S4	C125	97	12.6	NA
S4	C125	98	9.9	18
S4	C125	99	NA	NA
S4	C125	100	17.3	17
S4	C125	101	13.9	NA
S4	C125	102	17.1	14
S4	C125	103	17.9	14
S4	C125	104	11	17
S4	C125	105	10.4	16.5
S4	C125	106	11.5	17.5
S4	C125	107	15.4	19
S4	C125	108	16	19.5
S4	C125	109	11.9	NA
S4	C125	110	9.9	20
S4	C125	111	17.7	17.5
S4	C125	112	16.5	17.5
S4	C125	113	15.8	15.5
S4	C125	114	17.4	19
S4	C125	115	13.4	17.5
S4	C125	116	NA	NA
S4	C125	117	17.4	NA
S4	C125	118	14.5	20
S4	C125	119	17.7	17.5
S4	C125	120	13.9	16
S4	C126	91	15.7	23.5
S4	C126	92	13.2	23
S4	C126	93	17.1	23.5
S4	C126	94	8.1	23
S4	C126	95	14.3	22.5
S4	C126	96	16.2	22
S4	C126	97	16.2	24.5
S4	C126	98	NA	NA
S4	C126	99	13.7	24
S4	C126	100	16.3	21
S4	C126	101	17	21
S4	C126	102	17.9	19
S4	C126	103	12.3	23.5
S4	C126	104	10.1	NA
S4	C126	105	11.7	NA
S4	C126	106	16.6	20
S4	C126	107	14.4	21
S4	C126	108	12.9	24.5
S4	C126	109	16.5	22
S4	C126	110	17.9	23
S4	C126	111	15.1	25
S4	C126	112	12.4	NA
S4	C126	113	11.3	22
S4	C126	114	14.5	24
S4	C126	115	NA	NA
S4	C126	116	10.9	26
S4	C126	117	16.6	21.5
S4	C126	118	9.9	24.5
S4	C126	119	8	27
S4	C126	120	14	25.5
S4	C127	91	17.1	18
S4	C127	92	12.2	17.5
S4	C127	93	16.6	20
S4	C127	94	15.6	18.5
S4	C127	95	18.8	15
S4	C127	96	9.5	15.5
S4	C127	97	15.9	NA
S4	C127	98	18.5	18.5
S4	C127	99	10.4	19
S4	C127	100	NA	NA
S4	C127	101	19.5	14.5
S4	C127	102	15.4	NA
S4	C127	103	NA	NA
S4	C127	104	15.3	17.5
S4	C127	105	13.1	16
S4	C127	106	9.7	16.5
S4	C127	107	17.6	16
S4	C127	108	15.8	NA
S4	C127	109	17.4	16.5
S4	C127	110	NA	NA
S4	C127	111	NA	NA
S4	C127	112	17.3	20
S4	C127	113	16.3	18.5
S4	C127	114	16.9	16.5
S4	C127	115	NA	NA
S4	C127	116	15.9	18.5
S4	C127	117	18.1	16
S4	C127	118	18.1	16
S4	C127	119	10.1	20.5
S4	C127	120	NA	NA
S4	C128	91	15.7	21
S4	C128	92	17.6	21.5
S4	C128	93	16.2	24
S4	C128	94	14.7	NA
S4	C128	95	12.9	21
S4	C128	96	13.7	20.5
S4	C128	97	14.2	NA
S4	C128	98	17.3	19
S4	C128	99	16	21
S4	C128	100	12.1	23.5
S4	C128	101	15.9	21
S4	C128	102	NA	NA
S4	C128	103	NA	NA
S4	C128	104	NA	NA
S4	C128	105	10.1	22.5
S4	C128	106	16.3	18.5
S4	C128	107	14.3	19
S4	C128	108	12.9	24.5
S4	C128	109	13.8	22.5
S4	C128	110	NA	NA
S4	C128	111	6.5	21.5
S4	C128	112	18.7	20.5
S4	C128	113	17.2	20
S4	C128	114	10.7	20
S4	C128	115	NA	NA
S4	C128	116	14.3	23
S4	C128	117	16.3	22.5
S4	C128	118	14.5	23.5
S4	C128	119	NA	NA
S4	C128	120	18.7	20.5
S4	C129	91	NA	NA
S4	C129	92	NA	NA
S4	C129	93	NA	NA
S4	C129	94	18.46	20
S4	C129	95	18.91	17.5
S4	C129	96	17.92	20
S4	C129	97	NA	NA
S4	C129	98	19.13	17.5
S4	C129	99	NA	NA
S4	C129	100	17.51	21.5
S4	C129	101	17.76	19.5
S4	C129	102	18.68	18
S4	C129	103	18.62	17
S4	C129	104	NA	NA
S4	C129	105	18.14	16.5
S4	C129	106	20.05	17
S4	C129	107	19.58	17.5
S4	C129	108	19.26	17
S4	C129	109	4.46	NA
S4	C129	110	NA	NA
S4	C129	111	19.42	18.5
S4	C129	112	20.37	18
S4	C129	113	20.21	19.5
S4	C129	114	NA	NA
S4	C129	115	NA	NA
S4	C129	116	20.05	22
S4	C129	117	21.42	20
S4	C129	118	22.35	20
S4	C129	119	NA	NA
S4	C129	120	NA	NA
S4	C130	91	13.15	23.5
S4	C130	92	16.39	22
S4	C130	93	15.66	NA
S4	C130	94	NA	NA
S4	C130	95	NA	NA
S4	C130	96	NA	NA
S4	C130	97	12.86	23
S4	C130	98	12.57	NA
S4	C130	99	12.25	22.5
S4	C130	100	14.74	22
S4	C130	101	NA	NA
S4	C130	102	15.06	21
S4	C130	103	NA	NA
S4	C130	104	11.3	23
S4	C130	105	9.55	17.5
S4	C130	106	15.69	17
S4	C130	107	15.47	19.5
S4	C130	108	15.69	19
S4	C130	109	8.5	22
S4	C130	110	12.73	20
S4	C130	111	NA	NA
S4	C130	112	NA	NA
S4	C130	113	15.28	20.5
S4	C130	114	NA	NA
S4	C130	115	8.4	23
S4	C130	116	15.47	24
S4	C130	117	NA	NA
S4	C130	118	15.44	24.5
S4	C130	119	15.02	24.5
S4	C130	120	14.01	24
S4	C131	91	NA	NA
S4	C131	92	16.07	23
S4	C131	93	17.51	21
S4	C131	94	16.17	24
S4	C131	95	17.35	22
S4	C131	96	15.6	22
S4	C131	97	NA	NA
S4	C131	98	NA	NA
S4	C131	99	NA	NA
S4	C131	100	NA	NA
S4	C131	101	15.69	21
S4	C131	102	18.78	19
S4	C131	103	NA	NA
S4	C131	104	14.8	24
S4	C131	105	17.67	21
S4	C131	106	NA	NA
S4	C131	107	NA	NA
S4	C131	108	13.05	24
S4	C131	109	15.28	23
S4	C131	110	14.8	24.5
S4	C131	111	17.09	21.5
S4	C131	112	NA	NA
S4	C131	113	NA	NA
S4	C131	114	NA	NA
S4	C131	115	18.62	24.5
S4	C131	116	15.44	NA
S4	C131	117	15.22	NA
S4	C131	118	17.19	23.5
S4	C131	119	17.83	23
S4	C131	120	15.41	25
S4	C132	91	15.9	18.5
S4	C132	92	13.4	20
S4	C132	93	16.7	19
S4	C132	94	11.1	19.5
S4	C132	95	NA	NA
S4	C132	96	14.2	21
S4	C132	97	NA	NA
S4	C132	98	15.3	20
S4	C132	99	12.9	NA
S4	C132	100	11.8	NA
S4	C132	101	17.9	18
S4	C132	102	11	20.5
S4	C132	103	17.4	17.5
S4	C132	104	12.5	20.5
S4	C132	105	14	18.5
S4	C132	106	10.3	NA
S4	C132	107	10.7	20.5
S4	C132	108	NA	NA
S4	C132	109	NA	NA
S4	C132	110	11.6	NA
S4	C132	111	13.2	21
S4	C132	112	8.8	19.5
S4	C132	113	17.3	19
S4	C132	114	12.7	NA
S4	C132	115	17.3	19.5
S4	C132	116	15	21
S4	C132	117	16.6	21
S4	C132	118	18.1	19.5
S4	C132	119	18	20.5
S4	C132	120	12.9	21
S4	C133	91	16.1	16.5
S4	C133	92	12.9	NA
S4	C133	93	NA	NA
S4	C133	94	12.5	NA
S4	C133	95	13.4	20.5
S4	C133	96	15.6	21
S4	C133	97	NA	NA
S4	C133	98	15.3	NA
S4	C133	99	13.8	18
S4	C133	100	8	NA
S4	C133	101	11.3	19
S4	C133	102	NA	NA
S4	C133	103	12.6	NA
S4	C133	104	NA	NA
S4	C133	105	NA	NA
S4	C133	106	NA	NA
S4	C133	107	16.9	17.5
S4	C133	108	NA	NA
S4	C133	109	11.7	NA
S4	C133	110	NA	NA
S4	C133	111	NA	NA
S4	C133	112	NA	NA
S4	C133	113	NA	NA
S4	C133	114	NA	NA
S4	C133	115	12.5	21.5
S4	C133	116	8.9	19
S4	C133	117	12.5	NA
S4	C133	118	NA	NA
S4	C133	119	16.1	20
S4	C133	120	14.5	NA
S4	C134	91	NA	NA
S4	C134	92	11.94	17.5
S4	C134	93	15.92	16.5
S4	C134	94	NA	NA
S4	C134	95	NA	NA
S4	C134	96	NA	NA
S4	C134	97	NA	NA
S4	C134	98	17.83	15
S4	C134	99	13.18	16
S4	C134	100	17.83	13.5
S4	C134	101	19.26	14.5
S4	C134	102	17.06	15.5
S4	C134	103	14.48	16
S4	C134	104	16.93	13
S4	C134	105	NA	NA
S4	C134	106	11.46	NA
S4	C134	107	16.62	18
S4	C134	108	NA	NA
S4	C134	109	NA	NA
S4	C134	110	NA	NA
S4	C134	111	14.96	16.5
S4	C134	112	15.44	16
S4	C134	113	20.21	19.5
S4	C134	114	19.1	19
S4	C134	115	18.05	16.5
S4	C134	116	15.66	18
S4	C134	117	18.33	17
S4	C134	118	18.97	18.5
S4	C134	119	17.19	18.5
S4	C134	120	15.28	21
S4	C135	91	11	19.5
S4	C135	92	NA	NA
S4	C135	93	17.5	18.5
S4	C135	94	14.1	18.5
S4	C135	95	7.8	20.5
S4	C135	96	14	21
S4	C135	97	NA	NA
S4	C135	98	12.1	NA
S4	C135	99	8.6	22.5
S4	C135	100	11.6	NA
S4	C135	101	13.7	18
S4	C135	102	11.4	16.5
S4	C135	103	13.6	17.5
S4	C135	104	NA	NA
S4	C135	105	NA	NA
S4	C135	106	12.7	NA
S4	C135	107	14	19
S4	C135	108	11.5	NA
S4	C135	109	12.1	21.5
S4	C135	110	9.6	NA
S4	C135	111	15.2	21
S4	C135	112	12.8	18
S4	C135	113	12.6	20.5
S4	C135	114	15.9	20.5
S4	C135	115	NA	NA
S4	C135	116	13.4	19
S4	C135	117	12.4	NA
S4	C135	118	NA	NA
S4	C135	119	9.7	21
S4	C135	120	NA	NA
S4	C136	91	12.9	18
S4	C136	92	14.9	14.5
S4	C136	93	14.4	16
S4	C136	94	18.5	15.5
S4	C136	95	15.7	15
S4	C136	96	15.6	14
S4	C136	97	13.5	17
S4	C136	98	16.7	14.5
S4	C136	99	14.4	17
S4	C136	100	16.5	15.5
S4	C136	101	17.1	14.5
S4	C136	102	10.6	17
S4	C136	103	17.6	13
S4	C136	104	13.1	16
S4	C136	105	15.4	14.5
S4	C136	106	12.1	16
S4	C136	107	14.6	18
S4	C136	108	11.4	19
S4	C136	109	19.3	15
S4	C136	110	14.4	17.5
S4	C136	111	12.5	17
S4	C136	112	15.6	17.5
S4	C136	113	9.7	19.5
S4	C136	114	15.3	15.5
S4	C136	115	17.1	14.5
S4	C136	116	17.3	15.5
S4	C136	117	18	16
S4	C136	118	17.1	15.5
S4	C136	119	NA	NA
S4	C136	120	17.3	14.5
S4	C137	91	15.8	19.5
S4	C137	92	9.7	19
S4	C137	93	13.8	20
S4	C137	94	9.6	19.5
S4	C137	95	16.4	17
S4	C137	96	14.2	15
S4	C137	97	15.4	15.5
S4	C137	98	7.9	18
S4	C137	99	NA	NA
S4	C137	100	15.6	15.5
S4	C137	101	15	18
S4	C137	102	17.1	13.5
S4	C137	103	13.8	17.5
S4	C137	104	14.2	16.5
S4	C137	105	16.3	15
S4	C137	106	15.3	16
S4	C137	107	9.5	20
S4	C137	108	11.9	20.5
S4	C137	109	14.5	17.5
S4	C137	110	16	16
S4	C137	111	15.7	18.5
S4	C137	112	14.4	17.5
S4	C137	113	NA	NA
S4	C137	114	12.3	19
S4	C137	115	16.7	17
S4	C138	91	14.9	18.5
S4	C138	92	9	20
S4	C138	93	12	17.5
S4	C138	94	14.2	17
S4	C138	95	14.1	14
S4	C138	96	14.2	17
S4	C138	97	13.9	17.5
S4	C138	98	14.9	16
S4	C138	99	15.1	17
S4	C138	100	14.2	NA
S4	C138	101	16	15
S4	C138	102	15.3	18
S4	C138	103	15.3	14
S4	C138	104	14.2	14.5
S4	C138	105	15.3	13
S4	C138	106	15.1	14
S4	C138	107	15.6	15.5
S4	C138	108	15.1	15
S4	C138	109	14.4	14
S4	C138	110	13.7	16.5
S4	C138	111	18	17.5
S4	C138	112	13.6	16
S4	C138	113	12.9	19
S4	C138	114	14.6	17.5
S4	C138	115	15.5	15
S4	C138	116	14.3	14.5
S4	C138	117	12.6	20
S4	C138	118	16.6	16.5
S4	C138	119	15.4	17.5
S4	C138	120	18.2	15.5
S4	C139	91	14.83	25
S4	C139	92	12.16	24
S4	C139	93	14.64	25.5
S4	C139	94	17.35	22.5
S4	C139	95	NA	NA
S4	C139	96	14.96	24
S4	C139	97	17.83	19
S4	C139	98	16.65	22
S4	C139	99	17.73	19
S4	C139	100	18.33	22
S4	C139	101	NA	NA
S4	C139	102	14.77	19
S4	C139	103	13.88	25
S4	C139	104	18.72	20.5
S4	C139	105	16.17	22.5
S4	C139	106	NA	NA
S4	C139	107	17.09	24
S4	C139	108	12.03	26.5
S4	C139	109	10.66	20.5
S4	C139	110	16.55	NA
S4	C139	111	16.39	24
S4	C139	112	14.96	22.5
S4	C139	113	19.29	23.5
S4	C139	114	15.09	26.5
S4	C139	115	17.19	28
S4	C139	116	16.62	27.5
S4	C139	117	13.69	26.5
S4	C139	118	16.9	NA
S4	C139	119	15.76	25.5
S4	C139	120	NA	NA
S4	C140	91	16.4	16.5
S4	C140	92	16.4	17.5
S4	C140	93	15.8	18
S4	C140	94	14.8	18
S4	C140	95	17	17.5
S4	C140	96	15.6	18
S4	C140	97	17.1	18.5
S4	C140	98	17.3	17.5
S4	C140	99	NA	NA
S4	C140	100	15.4	17
S4	C140	101	15	17.5
S4	C140	102	17.8	15
S4	C140	103	18	14.5
S4	C140	104	15	16.5
S4	C140	105	14.6	17.5
S4	C140	106	17.3	15.5
S4	C140	107	10	20
S4	C140	108	14.3	18.5
S4	C140	109	17.3	17.5
S4	C140	110	14.1	17.5
S4	C140	111	12.8	18
S4	C140	112	13.5	18.5
S4	C140	113	17.3	17.5
S4	C140	114	14.9	19
S4	C140	115	12.9	18.5
S4	C140	116	17.8	17.5
S4	C140	117	15	20
S4	C140	118	17	15
S4	C140	119	12.1	17.5
S4	C140	120	20.3	16.5
S4	C141	91	18.33	20
S4	C141	92	18.91	19
S4	C141	93	16.55	18.5
S4	C141	94	18.53	18.5
S4	C141	95	15.37	18
S4	C141	96	15.92	NA
S4	C141	97	14.48	18.5
S4	C141	98	11.84	17.5
S4	C141	99	NA	NA
S4	C141	100	15.28	NA
S4	C141	101	17.41	18
S4	C141	102	19	16
S4	C141	103	19.03	18
S4	C141	104	NA	NA
S4	C141	105	NA	NA
S4	C141	106	NA	NA
S4	C141	107	10.66	NA
S4	C141	108	NA	NA
S4	C141	109	19.74	15
S4	C141	110	15.79	19.5
S4	C141	111	NA	NA
S4	C141	112	13.46	19.5
S4	C141	113	15.18	21.5
S4	C141	114	19.74	20
S4	C141	115	19.74	18.5
S4	C141	116	18.94	21.5
S4	C141	117	17.73	19
S4	C141	118	18.37	20
S4	C141	119	17.32	16.5
S4	C141	120	19.03	20
S4	C142	91	14.7	14
S4	C142	92	14.6	16.5
S4	C142	93	10.3	17.5
S4	C142	94	17.3	12
S4	C142	95	NA	NA
S4	C142	96	NA	NA
S4	C142	97	12.1	17.5
S4	C142	98	16.6	12
S4	C142	99	15.8	14
S4	C142	100	8.8	20.5
S4	C142	101	11.6	17.5
S4	C142	102	15.3	14
S4	C142	103	13.3	14
S4	C142	104	16.9	10
S4	C142	105	16.2	12
S4	C142	106	16	11.5
S4	C142	107	12.4	16.5
S4	C142	108	13.8	13
S4	C142	109	5.6	18.5
S4	C142	110	14.7	15
S4	C142	111	11.9	15.5
S4	C142	112	9.1	18.5
S4	C142	113	11.8	18.5
S4	C142	114	15.4	14
S4	C142	115	NA	NA
S4	C142	116	16.6	12
S4	C142	117	15.5	15.5
S4	C142	118	4.9	NA
S4	C142	119	13.7	15.5
S4	C142	120	13.6	19
S4	C143	91	11.5	20.5
S4	C143	92	11.8	20
S4	C143	93	14.1	23.5
S4	C143	94	15.4	19
S4	C143	95	6.7	NA
S4	C143	96	14.7	20.5
S4	C143	97	NA	NA
S4	C143	98	14.8	21
S4	C143	99	16.5	17.5
S4	C143	100	12.5	NA
S4	C143	101	16.7	16
S4	C143	102	NA	NA
S4	C143	103	14.5	18.5
S4	C143	104	12.7	NA
S4	C143	105	14.6	18
S4	C143	106	15.6	17
S4	C143	107	16.4	21.5
S4	C143	108	14.3	24
S4	C143	109	16.4	24
S4	C143	110	13.8	21.5
S4	C143	111	10.9	23
S4	C143	112	NA	NA
S4	C143	113	15.3	21
S4	C143	114	14.1	22
S4	C143	115	16.5	20
S4	C143	116	15	21
S4	C143	117	15.6	21.5
S4	C143	118	14.8	18
S4	C143	119	15.2	19.5
S4	C143	120	12.8	NA
S4	C144	91	11.7	22.5
S4	C144	92	16.2	22.5
S4	C144	93	11.8	NA
S4	C144	94	9.2	NA
S4	C144	95	15	NA
S4	C144	96	NA	NA
S4	C144	97	11.3	NA
S4	C144	98	NA	NA
S4	C144	99	NA	NA
S4	C144	100	12.1	NA
S4	C144	101	11.9	21.5
S4	C144	102	14.5	20
S4	C144	103	11	NA
S4	C144	104	11	NA
S4	C144	105	11	18.5
S4	C144	106	11.3	21
S4	C144	107	12.3	NA
S4	C144	108	6.7	23.5
S4	C144	109	13.7	NA
S4	C144	110	13.5	23.5
S4	C144	111	10.2	22.5
S4	C144	112	11.9	NA
S4	C144	113	NA	NA
S4	C144	114	16.1	20.5
S4	C144	115	17.6	NA
S4	C144	116	NA	NA
S4	C144	117	16.1	22
S4	C144	118	NA	NA
S4	C144	119	14.4	NA
S4	C144	120	13.2	NA
S4	C145	91	18.3	21
S4	C145	92	19.2	15
S4	C145	93	15.9	21
S4	C145	94	15.8	20
S4	C145	95	18.6	17.5
S4	C145	96	12.4	20
S4	C145	97	14.5	17.5
S4	C145	98	16.6	19
S4	C145	99	17.4	16.5
S4	C145	100	NA	NA
S4	C145	101	16.4	19.5
S4	C145	102	14.2	17
S4	C145	103	16.9	22
S4	C145	104	17.9	15
S4	C145	105	15.6	18.5
S4	C145	106	16.1	19.5
S4	C145	107	17.7	16
S4	C145	108	16.3	18.5
S4	C145	109	13.1	22
S4	C145	110	14.3	23
S4	C145	111	13.6	16
S4	C145	112	19	16.5
S4	C145	113	16.7	18
S4	C145	114	18.5	19.5
S4	C145	115	12.3	NA
S4	C145	116	17.9	19
S4	C145	117	19.7	17
S4	C145	118	16.8	17.5
S4	C145	119	18.1	17
S4	C145	120	18.8	20
S4	C146	91	17.3	16
S4	C146	92	15.7	16
S4	C146	93	12.3	21
S4	C146	94	15.4	15.5
S4	C146	95	NA	NA
S4	C146	96	14.1	19
S4	C146	97	16.1	14.5
S4	C146	98	14.1	18
S4	C146	99	10.9	23
S4	C146	100	8.1	NA
S4	C146	101	NA	NA
S4	C146	102	11.7	21
S4	C146	103	10.6	17.5
S4	C146	104	15	19
S4	C146	105	10.6	21.5
S4	C146	106	11.3	17
S4	C146	107	NA	NA
S4	C146	108	10.1	22.5
S4	C146	109	13	21.5
S4	C146	110	12.8	15
S4	C146	111	14.2	22
S4	C146	112	13.1	24.5
S4	C146	113	12.5	24
S4	C146	114	NA	NA
S4	C146	115	9.7	19
S4	C146	116	15.3	18.5
S4	C146	117	17.6	22.5
S4	C146	118	NA	NA
S4	C146	119	NA	NA
S4	C146	120	13.1	20
S4	C147	91	18.3	17
S4	C147	92	17.3	17
S4	C147	93	16.7	16
S4	C147	94	14.7	20.5
S4	C147	95	18.7	16
S4	C147	96	18.4	13.5
S4	C147	97	11.8	19
S4	C147	98	NA	NA
S4	C147	99	15.1	17
S4	C147	100	17.4	15
S4	C147	101	NA	NA
S4	C147	102	NA	NA
